Comment,Sentiment
B2 ബോംബർ ന് നേരെ എന്താ eran മിസൈൽ അയക്കാഞ്ഞത്. എന്താ മിസൈൽ പൊങ്ങുന്നിലെ 🌙🤑 😃😃😃😃😃😃😃😃👿😃👿👿👿👿👿👿👿,negative
"পৃথিবী এইভাবেই ধ্বংস হয়ে যাবে😢
 আর এই লোকের মাথা খারাপ😡🤬",negative
"100 per cent true. Now a days these so called educated & working ladies are getting their undeserving work done from their husbands by blackmailing & threatening that they will complain to police, will divorce them (to get maintenance money easily without any hard work) etc. etc. Such ladies should be severely punished by the court & police.Please take severe action on these wicked women who dont allow their husband to live in peace. Always under pressure.",negative
সত্যি এখনকার কাটুনে মজা নেই😢,negative
guys there is no such thing as burmuda triangle. that area have nothing mesterious now its heavy traffic area for ship and plane. dont believe these youtubers urban legend.,negative
Government responsible hai in sab k liye bjp government fail😢,negative
Prasad oak comment not good,negative
ಸ್ಮಾರ್ಟ್ ಫೋನ್ ಮತ್ತು ಉಚಿತ ಕರೆಗಳು ಬಂದ ಮೇಲೆ ಹಿತವಾದ ಮಾತಿಗಿಂತ ಅಶ್ಲೀಲ ಮಾತುಗಳು ಇತ್ತೀಚೆಗೆ ಹೆಚ್ಚಾಗಿ ಹೋಗಿದೆ.....😢,negative
Me watching this video in my iphone 6s plus 😂😂😭😭😭😭,negative
"I’m sorry but our petty issues like protesting was, UCC etc will keep us distracted from building an infrastructure to manufacture products of quality & quantity that china has. We refuse to think big and global. Always internal squabbles will be our hurdles dragging us down. Pessimistic? But true. We have yet to learn from our history.",negative
Anwar waste,negative
Kiss kiss ke pas 5G phone bhi nahi hai😢🥺😢😢,negative
"Students are not interested to read,government should pay attention,not to provide milk them.",negative
Airtel has the worst network coverage in Pune city and in prime location 😢😮😱😱😱,negative
Technical guruji 😎🔥💯💯🔥🔥,negative
Apple call recording feature update like a Samsung not announcing call recording another person. This feature is very important to every person.,negative
Papa 😢,negative
Bichiri cartoons 😠😡,negative
"Prasad & Nama you R de Best..... But I still miss अग अग आई.... No one can replace ONKAR 💔 
 MISS YOU YAARA 😢",negative
এই কাটুন আর ভালো লাগে না 😢😢😢 একটু রুপকথার কাটুন দেন।😊😊 আগে যেমন দেখতাম।😢😢😢😢,negative
I cried while watching this video,negative
"Congress dictatorship indira gandhi 
 Ivru constitution ge bele kodtara😢",negative
Voh 2 dislike kis pagal ne kiye😪,negative
Damn..those messy hairs coming on your forehead ❤️,negative
"Iran wil change the govt and new democratic peaceful leadership will come to power there. 
 This shiya fanatic regime will go to hell 
 Till today Israel and the USA have not touched any civilian building or airport or port or electrical units
 Because Israel doesn't want to make problems with Iran common people",negative
Government can do many things .. to avoid all problems in india .. but what about people .. 40% of people never support the government . Decisions and penalty could be strict .. but everybody will label it as dictatorship.. they dont even understand whats democracy and how to be a great nation .. but what they know is to poke the government on some foreign thoughts.,negative
"Stupidity of our policy by the illiterate, the visionaries managed to avoid Third world war.",negative
Ayushman card re Main main diseases ra ta treatment nahi tahele kn pain douchanthi😢😢,negative
olle makalu edare keta tande tayi ertare adake nane ondu example nama appa amma avaru keta kelasa madutare yake madutera anta nu kellila nanu adare nana bhenu inde churi haktare yaro duddu tagondu avare heta makalanu marutedare😭 avarana yenu madabeku,negative
CS is Back..🔥🔥🔥,negative
"Truly sad situation 😭😔😢
 Im actually from Maharashtra btw
 4:50 oh my god dude :O",negative
"Just like your defecated brain, your daughter also tried very hard to escape but caught. Kya kare ? Dimak me gobar bhara huwa hai na. You grew this old only to show how stupid you really are ?",negative
Nija sir😢ethara nange anstha ede nanu ankond edini innu 1day nali say beku antha😢Nan ge thumba kasta sir badukoke agtha ela😢 nija sir nam Amma n jothe nanu hortogthini😢saku e jeevna😢,negative
Good sir.but the pronounciation of some places name is not correct.,negative
Tama media bhi ta kahara chatu karuchi seita bhi gote kharap kama...sethi pain bhi guiddline asiba darkar...godi media,negative
Sad guru.. 0.6 financial matter bagge video maadi,negative
RIP Clive 😢.,negative
Good morning malkangiri Jay Jagannath Jay Shri Ram Jay Bajrangbali Jay Mata di Jay Shri Ganesh Jay shine dave Om no Shivay Jay Shri Krishna Govind Jay Dattatreya,negative
🙏🙏🙏❤️❤️😭😭😭🌹🌹,negative
"ശ്രീജിത്ത്‌ പണിക്കർ 🔥🔥🔥❤
 ആരിഫ് ഹുസൈൻ ❤️🔥🔥🔥",negative
Jagan nu miru enta apute uppenala paiki lestadu...Jagan 2.0 will be 100% shocking to enemies,negative
World most of country's declined Pakisthan he should respect world Leaders advice not to take more harmful step,negative
Ohh my god protects people please can you stop the war please 🙏 👏 😢 😔 😭,negative
"Subhadra pain K. Y. C bahana
 Dekhai Double Engine Sarkaar
  Maa manaku thakuchanti",negative
He must be put in jail for life term ...wrongly blame meghalaya govt when her daughter is the culprit murderer,negative
"Just felt like he ordered the phone, unboxed it and read the specs from the spec list.. No opinions, no good bad (I know this was just an unboxing but no value was provided from this video)",negative
*Onk deri hoiya galo golpota dakha😢😢*,negative
Murder 2,negative
"Thumbnail me spelling wrong hai...
 Pijatji ❌️ 
 Pitaji ✅️",negative
Sir subhadra yojana re reject heechhi tara upaya kana 5 land nae,negative
Who is here after S2 announcement 🔥🔥🔥🔥,negative
Evm पर सवाल भारत की हर एक विरोधी पार्टी कर चुकी है । चाहे वो congress हो या BJP । बहोत सारे लोगो के मन में भी EVM बारे में सवाल है। और अगर पार्टीयों को लगता है कि EVM Scam हो सकता है या होता है। तो उनको इसका बहिष्कार करना चाहिए न की EVM पर चूनाव लढना चाहिए । हारने के बाद Evm पर दोष देने से बेहतर बहिष्कार करे । और लोगो के मन में संदेह है तो VVPAT के पर्चीयों की गिनती करनी चाहिए । नतिज आने में थोडा टाईम लग सकता है पर इससे लोंगो का democracy पर विश्वास और गहरा हो जाएगा ।👍👍👍,negative
"Was the car guy abusing him in the end scripted or real, cuz it looked too real💀",negative
He is not trustworthy content creator anymore,negative
Hayyeee 🥺😭,negative
Bhai aapne shayad bhima koregaon. Battle nhi padha shayad siddhnak mahar inamdar ke bare me nhi padha,negative
i just wanted to see people heat some spicy chicken what the hell they talking about?😂,negative
😀😃😄😁😆😅😂🤣😭🥳🤩😍🥰😘😚😗😉🫠🙃🙂🥲🥹😊☺️😌😏🥺😔🥴🤪😜😛😋🤤😬😑😐😶😶‍🌫️🫥🤐🫡🤔🧐🤨😱🫣🤗🥱🤭🫢🤫😒🙄😮‍💨😤😠😡🤬😞😓😨😰😕🫤🙁☹️😢😟😧😦😦😯😲😲😳🤯😖😣🤮🤢🥵🥶🫨😵‍💫😵😩😴😪🤧🤒🤕😷🤥😇🤠🤠😇🤥😷🤕🤒🤧😪😴🤑🤓😎🥸🤡💩😈👿👻🤖🎃⛄☃️👺👹☠️💀👾🌚🌝🌞🌛🌜😺😸😹🙊🙉🙈😾😿🙀😽😼😻💫⭐🌟✨⚡💥💢💨💦💛🧡❤️🎊🎉💯🔥🕳️💤💚🩵💙💜🤎🖤🩶🤍🩷🩷,negative
Me after ? Year: Thumbnail spelling error: PITAJI- PIJATJI,negative
"Pahle to in badi counties ne ukrain ke nuclear bomb surrender krwa liye ab us bechare ko nihattha pakar daboch liya hai,Russia uske resources ko chheen lene ke liye war kr raha hai aur America security dene ke naam pe ukrain ke resources ka 50% mang raha hai.waah!!!!
 Isiliye to kehte hain that To be an enemy of america is dangerous but to be a friend is fetal.",negative
Bahvish ki zulfein... 😭😭,negative
"😭😭 সত্যি পৃথিবী কত কঠিন ,,,,এত কষ্ট করে বেঁচে থাকতে হয় 😢",negative
Oi mayer je attosomman ar sikha ache seta oi bidhayak er nei me ke firiye de khamota thakle bacha ke kheye taka dite jay kon mukhe era manush na .lojja r lo nei eder taka diye sob kena jay na .,negative
❤very hot girl 💥,negative
Very bad quality of screen at this price range I AM REGRETTING FOR THIS PURCHASE,negative
We are living in a worst society,negative
"US is culprit. They always do proxy war so they can turn their image anytime they want to. It's like one president shows knife and another butter. This is their old way to keep everyone under their control.
 
 What we see is actually what are shown to us. Reading between the lines always, connecting the dots always necessary.",negative
"Seat belt nahi lagaya...khud bhi marega, chotey bhai ko bhi marwayega 😠 😡",negative
"Bro it is not ଓରିୟା(oriya) , it is ଓଡ଼ିଆ (odaia) respect to our mother tongue........namaste 🙏 Jay Jagannath⭕️❗️⭕️",negative
But you nailed it with your expressions 💫💥,negative
"Since it was released to now. still listening with the same feelings. Before, not being able to make her mine, and now, having her as mine then losing her forever",negative
Don't buy iqoo device display death 😢,negative
its okk but your expressions is killing it,negative
Mazha maharashtra is good without local who beg for me Marathi. Now bangalore is in on the way to get down in following years. Don't force show the fk attitude,negative
Rocking... 🔥🔥🔥,negative
"Good Morning Odia tech bulletin team 🙏🏼
 
 Sri Mandir darshan ched chad kale Sarkar badali jeba, Darshan pain jadi ete Sabu restriction rahi le Bhakta tati jebe.
 Saabdhan.",negative
The video was very informative. 🔥🔥🔥,negative
Ave yevlo crime panniruka theriuma atha vittutu hindu nu oru name pottu yea ipdi panringa,negative
Khela jagata re. Odisha. Bahuta. Pachha re. Sethi pain. Krida wit. Biswa. Bidyalaya. Atijaruree,negative
The service is now shut down due to lack of users 😢,negative
💔💔💔💔💔💔💔💔💔💔😝😭😭😭😭😭😭😭😭😭😭,negative
ban this idiot,negative
Mad and totally blinded dirty minded harami kutay dalay barking against Muslims .,negative
"Who tf edits tg's videos now man it looks so bad, the effects and all that lol
 2017 2018 2019 vids look cool and clean,
 What the heck is this",negative
"Very true !
 Husband's parents have no respect but wife parents above the moon and duty of the husband to support the wife's parents ,that too husband only has to bear the burden but the husband must not part away a single penny for his own parents.",negative
"Same like my father who treated badly to my elder sister in education and marriage.. Today she is only suffering.
 Worst parents and worst husband for her. 
 Luckily after so much struggle with my parents, i did love marriage and living happily.",negative
TMC. =. TERRORIST. MAKING. COMPANY. .,negative
He Prabhu mo result bhala heo 😭😭,negative
Russia & China should not be associated with this war.,negative
En sir idu artane agtilla nim voice full disturbance,negative
Guruji jo ap itne sare phones ki unboxing and review krta h oska krna ka bad kha jate ha or ap kya krta ho on ka ????,negative
First reaction 😡😡🤬🤬,negative
Time’s running out for the Flixy5 FLX presale — be early or be late. 🕛💣,negative
No hate to Samsung. But i phone also have those features,negative
Rear camera and telephoto camera dia hain 50MP ka but photo khichne k bad dikha details pe dikha raha hain 12.6MP.. wide angle ka jo camera hain usse photo khichne bad details check Kiya oh 8MP Dikha raha hain and front me v details 16MP dikha raha hain. Samaj me nehi a raha hai ki ye fraud hai ki Nehi.. pls ap bhi check kariye apka details kya dikha raha hain photo khichne k bad 🙏agar kuch sollution hain to koi video banaiye,negative
